index,ratings,reviews
5453,5,Best product
5454,5,Very nice phone strongly recommend
5455,5,BEST
5456,5,Goood
5457,5,Awesome product I love this mobile
5458,5,Camera and battery backup super
5459,5,Better performance
5460,5,Good for Daily user
5461,5,Great phone with value for Money !
5462,5,Awesome phone!...in this price segment..
5463,5,Excellent phone battery is superb performing;phone is faster than expected now used more than 4months happy and fully satisfactory performance
5464,5,Good phone little bit camera is slow due to ultra resolution ok all thiing are very good and high performance
5465,5,"Good product nd good seller,,no damages camera,battery,spped performance all are good phone isn't heating..big screen resolution and finally happy . great value for money 👍👍"
5466,5,Amazing phone at this price
5467,5,Rear camera is not 108 one. Rest is extremely good phone. Selfie is excellent
5468,5,Really super mobile camera clarity is awesome no words to tell motorala is always awesome
5469,5,Value for money
5470,5,Good quality product
5471,5,"Best battery.
Stock android
Best camera with flash on fron and back both
Moto rocks
Satisfy all needs
Avoid moto edge 20 fusion...it has problems...rather take moto g60...my first handset at 2002 was also moto...in my family we like moto phones only...."
5472,5,Performance is very good and worth buying it
5473,5,"A wonderful phone with a very reasonable price. Checked many other phones with same range and went ahead with Moto G60. The screen size is big, phone is heavier, the look is class and the performance is upto the mark..strongly recommend"
5474,5,The mobile looks nice and does the job. Screen is good and battery life is also good.
5475,5,Great Experience ❤️✅
5476,5,Nice mobile
5477,5,Mobile is awesome
5478,5,Awesome mobile
5479,5,Best phone by Motorola in this range
5480,5,Nice performance
5481,5,Excellent product. Excellent Service.Thanks
5482,5,Nice
5483,5,Very good.
5484,5,Good one is nice product last 4years using Motorola one Power is good no issues I love Motorola family now iam purchase Motorola g60 is good features phone
5485,5,Super
5486,5,"Bought it for Mom, she's enjoying it , battery life is incredible, watching YouTube is fun for screen size,"
5487,5,🤟🤟🤟 Motorola is the best
5488,5,On this of price point I am satisfied with this baby moto
5489,5,Superb performance mobile
5490,5,Good phone value for money
5491,5,"I choosed Motorola big battery, 108 camera, NFC , 128 ROM, though I've been looking for 256ROM. Motorola was the only mobile at reasonable price to fit my needs, ROM can be extended to 1TB, which is great!
The only thing I do not like is the software! I would love to see more options/configuration. Just like in Realme mobiles UI software. Yes I used Realme mobiles till now and Realme UI is much faster with lots of options and other settings which I liked more. I hope to see some updates soon!"
5492,5,First mobile of my life❤️and it's awesome
5493,5,Good
5494,5,Good
5495,5,Nice product value for money
5496,5,"Review after 1 month::--

Excellent phone for students.

Battery backup is exceptional.

Camera is above average (software optimization is required for camera)

Stock-android like UI is very good and smooth.(no lag till today).

Gaming experience is also very good.

CONS:- Missing magnetic sensor
Display id IPS LCD only(Amoled must have been provided for this price).

NOTE:- use GCAM for better quality photos."
5497,5,"Awesome device at this price range. I've bought this as a secondary mobile and it perfectly met my expectations. So go with your preference or requirements.

I have had a great experience with Moto One Power (4GB | 64GB). Such a magnificent device it is. Unfortunately that is not in stock now. That drove and influenced me to have a Moto mobile again.

Clean UI, No non-sense advertisements like most of the other brands, No bloatware, Good RAM management, Fantabulous Moto gestures.

However,...
READ MORE"
5498,5,Awesome phone in this price range. Camera is awesome. Battery is also good. 🤍
5499,5,I am so happy 😊😊
5500,5,Nice
5501,5,Very good phone in this price.
5502,5,Great phone by Moto just loved it.m awesome performance go for it highly recommended
5503,5,It's worth for money amazing phone
5504,5,Excellent
5505,5,Best performance
5506,5,Good phone to buy
5507,5,Nice product but this phone don't have app lock
5508,5,Good experience
5509,5,"My best flipkart purchase ! It's totally worth to spend money on this. Very fast phone. Only problem is that there's an unnecessary button for Google voice and also, this phone dials emergency number quickly. I don't know how to stop it. Rest everything is good."
5510,5,Good battery back up but little bit heavy in hand
5511,5,Good product
5512,5,Like this.
5513,5,Average product...
5514,5,"Phone is very nice, little heavier side and tallest phone. Pure android and quicker phone. Nice performance. Will post some more info after using the phone."
5515,5,Ok
5516,5,Moto is back and back in style. Bought 3 G60 and 1 G40 for family. Waiting for G20 fusion availability
5517,5,"Motorola is the best.
No bloatwares & Stock Android gives much faster performance than any other Chinese phones.
Camera quality is just ok. It Should be improved through updates.
Feels heavy for single hand usage. But weight is balanced.
Display was nice. No need for amoled. Looks Great for binge watching any series or movies.
Battery backup is amazing. Lasts for 2 days even in heavy usage with wifi & data on.
Internet speeds were blazing fast for any downloads.
Even a single speaker at the b...
READ MORE"
5518,5,Go for it... Powerful device. Good camera in the outdoors.
5519,5,Am satisfied .
5520,5,"Overall a good product. Moto could've included AMOLED screen in this price range. Mobile is on heavier side , thanks to the battery. Good back up . Decent camera. If you love stock Android experience you can buy this phone otherwise there are many options considering several parameters."
5521,5,"Goodd product, fastest delivery, delivered within 16 hours"
5522,5,"Display quality is awasome
Phone is buttery smooth
Battery life is very nice"
5523,5,The best smartphone!🤩
5524,5,Amazing
5525,5,Good experience with moto since 10 years.
5526,5,Loved most the camera. Stunning images
5527,5,"Good Product. Motorola Mobiles are always good with standard quality. Only thing motorola should carry more features now to be in competative market with other brands like Samsung, Vivo etc.. quality wise motorola is on top.."
5528,5,Nice phone at a very low budget.
5529,5,Awesome.phone does all the work well. Lasts me almost 2 days. Screen on time is 9 hours continuous.go for it but remember it's a bit heavy
5530,5,Good
5531,5,"Very nice mobile. Display is awesome, so is the battery. OS is clean and very very fast. No adds no junk apps. The only shortfall is the processing time of 108mp ultra resolution photos. It should be fixed by software update. Camera quality is nice, you get what you see. Rest is fine."
5532,5,Good one
5533,5,"Worthy for Money paid
Charging extraordinary
Display good
Best out of the this range"
5534,5,servie was good
5535,5,Love it
5536,5,Awesome
5537,5,Awesome gadget in a budget. Clean android experience with top up og moto gestures. Thanks to flipkart for services.
5538,5,Super camera & nice
5539,5,Awesome exp
5540,5,"A month using it, no heating and best battery life!"
5541,5,"Better than any other brand in this price range.
Really awesome experience.
Price is worth quality."
5542,5,Better than Chinese mobile phones. Moto is awesome. Just go for it.
5543,5,Overall good
5544,5,Awesome phone no word
5545,5,It:s been more than 3 months I am using and it is working very well. Ithe battery backup and performance are the best.
5546,5,Osm
5547,5,Just fabulous.
5548,5,"Phone is awesome and it's value for money Little bit Larger screen buts it's not that much Big issue and phone is working Great till now Received Today only.
More detailed review will be again send some days later till now it's great device to get multitasking in Mobile Phone really great Experience of using Stock Android and not More unwanted Apps and ads. ✌️✌️ Moto g60 after g4 plus device experience is great on getting in Hand."
5549,5,Working good and best price
5550,5,Thank you flipkart 😍😍must buy in flipkart 😍
5551,5,Good
5552,5,awesome
5553,5,Not meet the expectations.camera quality is not good 32 mp.primery camera quality is unexpected not giving the quality of 108 mp.screen size is good.charging is.nit very fast.
5554,5,Very nice and good mobile
5555,5,"Phone is good , price little bit high after 6month use"
5556,5,Best Camera Quality
5557,5,Invoice not download error
5558,5,It’s just wow!! Feel like Moto is back
5559,5,Fast charging work smoothly
5560,5,Very nice item
5561,5,Super
5562,5,Good quality..
5563,5,Very good product. I am using this model since few weeks. It was smooth transition between old phone to new one.
5564,5,Nice product
5565,5,Must buy budget mobile
5566,5,Working very fast & loved moto
5567,5,I don't feel something bad bad about this phone. I am using it for 5 months and i only have problems with camera. The face unlock doesn't work properly . And I am not satisfied with the camera as well. If u want to buy this for camera then i suggest don't buy it as for other things it is the best.
5568,5,Most standard quality camera few missingtatkwkeyksysyostisyeyeyosyositwitsydufjgkfuduatoskgsiysu4ai558w58w57w58e69r70479ruproydhkdisoyd9ydy9
5569,5,"It's a very good phone. Bang for buck.

1. Charging time is fast courtesy the 20W charger.
2. Comes with a Moto case which solves a bit of a headache as cases for this were tough to find initially in the market.
3. 120Hz refresh rate makes it feel really slick.
4. Pure Android experience.
5. Zero bloatware which is the best part.
6. Camera is really good. Low light shots are good too. The 108MP camera and the ultra macro are a great addition.
7. Screen size and weight are good for those with ...
READ MORE"
